filename,source_split,group_id,proposed_split,rationale
image474.jpeg,train,grp_scene_0474,train,general_construction_scene
image475.jpg,train,grp_scene_0475,train,general_construction_scene
image476.jpg,train,grp_scene_0476,train,general_construction_scene
image477.jpg,train,grp_scene_0477,test,general_construction_scene
image478.jpg,train,grp_scene_0478,train,general_construction_scene
image479.jpg,train,grp_scene_0479,train,general_construction_scene
image480.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image481.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image482.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image483.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image484.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image485.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image486.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image487.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image488.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image489.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image490.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image491.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image492.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image493.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image494.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image495.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image496.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image497.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image498.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image499.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image500.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image501.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image502.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image503.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image504.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image505.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image506.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image507.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image508.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image509.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image510.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image511.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image512.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image513.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image514.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image515.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image516.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image517.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image518.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image519.jpg,train,grp_scene_0519,train,general_construction_scene
image520.jpg,train,grp_scene_0520,val,general_construction_scene
image521.jpeg,train,grp_scene_0521,train,general_construction_scene
image522.jpeg,train,grp_scene_0522,train,general_construction_scene
image523.jpg,train,grp_scene_0523,train,general_construction_scene
image524.jpeg,val,grp_scene_0524,train,general_construction_scene
image525.jpeg,train,grp_scene_0525,train,general_construction_scene
image526.jpg,train,grp_scene_0526,train,general_construction_scene
image527.jpg,train,grp_scene_0527,test,general_construction_scene
image528.jpg,train,grp_scene_0528,train,general_construction_scene
image529.jpg,train,grp_scene_0529,train,general_construction_scene
image530.jpg,train,grp_scene_0530,val,general_construction_scene
image531.jpg,train,grp_scene_0531,train,general_construction_scene
image532.jpeg,val,grp_scene_0532,train,general_construction_scene
image533.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image534.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image535.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image536.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image537.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image538.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image539.jpg,train,grp_scene_0539,train,general_construction_scene
image540.jpg,train,grp_scene_0540,val,general_construction_scene
image541.jpg,test,grp_scene_0541,train,general_construction_scene
image542.jpg,train,grp_scene_0542,train,general_construction_scene
image543.jpg,train,grp_scene_0543,train,general_construction_scene
image544.jpg,train,grp_scene_0544,train,general_construction_scene
image545.jpg,train,grp_scene_0545,train,general_construction_scene
image546.jpg,train,grp_scene_0546,train,general_construction_scene
image547.jpg,val,grp_scene_0547,test,general_construction_scene
image548.jpg,test,grp_scene_0548,train,general_construction_scene
image549.jpg,train,grp_scene_0549,train,general_construction_scene
image550.jpg,test,grp_scene_0550,val,general_construction_scene
image551.jpg,train,grp_scene_0551,train,general_construction_scene
image552.jpg,train,grp_scene_0552,train,general_construction_scene
image553.jpg,train,grp_scene_0553,train,general_construction_scene
image554.jpg,train,grp_scene_0554,train,general_construction_scene
image555.jpg,train,grp_scene_0555,train,general_construction_scene
image556.jpg,train,grp_scene_0556,train,general_construction_scene
image557.jpg,train,grp_scene_0557,test,general_construction_scene
image558.jpg,train,grp_scene_0558,train,general_construction_scene
image559.jpg,train,grp_scene_0559,train,general_construction_scene
image560.jpg,train,grp_scene_0560,val,general_construction_scene
image561.jpg,train,grp_scene_0561,train,general_construction_scene
image562.jpg,train,grp_scene_0562,train,general_construction_scene
image563.jpg,train,grp_scene_0563,train,general_construction_scene
image564.jpg,train,grp_scene_0564,train,general_construction_scene
image565.jpg,train,grp_scene_0565,train,general_construction_scene
image566.jpg,train,grp_scene_0566,train,general_construction_scene
image567.jpg,train,grp_scene_0567,test,general_construction_scene
image568.jpg,train,grp_scene_0568,train,general_construction_scene
image569.jpg,train,grp_scene_0569,train,general_construction_scene
image570.jpg,train,grp_scene_0570,val,general_construction_scene
image571.jpg,train,grp_scene_0571,train,general_construction_scene
image572.jpg,train,grp_scene_0572,train,general_construction_scene
image573.jpg,val,grp_scene_0573,train,general_construction_scene
image574.jpg,train,grp_scene_0574,train,general_construction_scene
image575.jpg,train,grp_scene_0575,train,general_construction_scene
image576.jpg,val,grp_scene_0576,train,general_construction_scene
image577.jpg,train,grp_scene_0577,test,general_construction_scene
image578.jpg,train,grp_scene_0578,train,general_construction_scene
image579.jpg,train,grp_scene_0579,train,general_construction_scene
image580.jpg,train,grp_scene_0580,val,general_construction_scene
image581.jpg,train,grp_scene_0581,train,general_construction_scene
image582.jpg,train,grp_scene_0582,train,general_construction_scene
image583.jpg,train,grp_scene_0583,train,general_construction_scene
image584.jpg,train,grp_scene_0584,train,general_construction_scene
image585.jpg,test,grp_scene_0585,train,general_construction_scene
image586.jpg,train,grp_scene_0586,train,general_construction_scene
image587.jpg,train,grp_scene_0587,test,general_construction_scene
image588.jpg,train,grp_scene_0588,train,general_construction_scene
image589.jpg,train,grp_scene_0589,train,general_construction_scene
image590.jpg,train,grp_scene_0590,val,general_construction_scene
image591.jpg,train,grp_scene_0591,train,general_construction_scene
image592.jpg,train,grp_scene_0592,train,general_construction_scene
image593.jpg,train,grp_scene_0593,train,general_construction_scene
image594.jpg,train,grp_scene_0594,train,general_construction_scene
image595.jpg,train,grp_scene_0595,train,general_construction_scene
image596.jpg,train,grp_scene_0596,train,general_construction_scene
image597.jpeg,train,grp_scene_0597,test,general_construction_scene
image598.jpg,train,grp_scene_0598,train,general_construction_scene
image599.jpg,train,grp_scene_0599,train,general_construction_scene
image600.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image601.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image602.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image603.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image604.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image605.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image606.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image607.jpeg,val,grp_solar_panels,train,solar_panel_maintenance
image608.jpg,val,grp_scene_0608,train,general_construction_scene
image609.jpeg,train,grp_scene_0609,train,general_construction_scene
image610.jpg,train,grp_scene_0610,val,general_construction_scene
image611.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image612.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image613.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image614.jpg,train,grp_russian_railway,test,russian_railway_video_sequence
image615.jpg,val,grp_russian_railway,test,russian_railway_video_sequence
image616.jpg,test,grp_russian_railway,test,russian_railway_video_sequence
image617.jpg,train,grp_scene_0617,test,general_construction_scene
image618.jpg,train,grp_scene_0618,train,general_construction_scene
image619.jpeg,test,grp_scene_0619,train,general_construction_scene
image620.jpg,train,grp_scene_0620,val,general_construction_scene
image621.jpg,train,grp_scene_0621,train,general_construction_scene
image622.jpg,train,grp_scene_0622,train,general_construction_scene
image623.jpg,train,grp_scene_0623,train,general_construction_scene
image624.jpg,train,grp_scene_0624,train,general_construction_scene
image625.jpg,train,grp_scene_0625,train,general_construction_scene
image626.jpg,train,grp_scene_0626,train,general_construction_scene
image627.jpg,val,grp_scene_0627,test,general_construction_scene
image628.jpg,val,grp_scene_0628,train,general_construction_scene
image629.jpg,train,grp_scene_0629,train,general_construction_scene
image630.jpg,train,grp_scene_0630,val,general_construction_scene
image631.jpeg,train,grp_scene_0631,train,general_construction_scene
image632.jpg,train,grp_scene_0632,train,general_construction_scene
image633.jpg,test,grp_scene_0633,train,general_construction_scene
image634.jpg,train,grp_scene_0634,train,general_construction_scene
image635.jpg,train,grp_scene_0635,train,general_construction_scene
image636.jpg,train,grp_scene_0636,train,general_construction_scene
image637.jpg,train,grp_scene_0637,test,general_construction_scene
image638.jpg,train,grp_scene_0638,train,general_construction_scene
image639.jpg,train,grp_scene_0639,train,general_construction_scene
image640.jpg,val,grp_scene_0640,val,general_construction_scene
image641.jpg,train,grp_scene_0641,train,general_construction_scene
image642.jpeg,train,grp_scene_0642,train,general_construction_scene
image643.jpg,train,grp_scene_0643,train,general_construction_scene
image644.jpg,val,grp_scene_0644,train,general_construction_scene
image645.jpg,train,grp_scene_0645,train,general_construction_scene
image646.jpg,train,grp_scene_0646,train,general_construction_scene
image647.jpg,train,grp_scene_0647,test,general_construction_scene
image648.jpg,train,grp_scene_0648,train,general_construction_scene
image649.jpg,train,grp_scene_0649,train,general_construction_scene
image650.jpg,train,grp_scene_0650,val,general_construction_scene
image651.jpg,train,grp_scene_0651,train,general_construction_scene
image652.jpg,train,grp_scene_0652,train,general_construction_scene
image653.jpeg,train,grp_scene_0653,train,general_construction_scene
image654.jpg,val,grp_scene_0654,train,general_construction_scene
image655.jpg,train,grp_scene_0655,train,general_construction_scene
image656.jpg,val,grp_scene_0656,train,general_construction_scene
image657.jpg,train,grp_scene_0657,test,general_construction_scene
image658.jpg,train,grp_scene_0658,train,general_construction_scene
image659.jpg,train,grp_scene_0659,train,general_construction_scene
image660.jpg,val,grp_scene_0660,val,general_construction_scene
image661.jpg,train,grp_scene_0661,train,general_construction_scene
image662.jpg,train,grp_scene_0662,train,general_construction_scene
image663.jpg,train,grp_scene_0663,train,general_construction_scene
image664.jpeg,train,grp_scene_0664,train,general_construction_scene
image665.jpg,train,grp_scene_0665,train,general_construction_scene
image666.jpg,val,grp_scene_0666,train,general_construction_scene
image667.jpg,train,grp_scene_0667,test,general_construction_scene
image668.jpg,train,grp_scene_0668,train,general_construction_scene
image669.jpg,val,grp_scene_0669,train,general_construction_scene
image670.jpg,val,grp_scene_0670,val,general_construction_scene
image671.jpeg,train,grp_scene_0671,train,general_construction_scene
image672.jpg,train,grp_scene_0672,train,general_construction_scene
image673.jpg,train,grp_scene_0673,train,general_construction_scene
image674.jpg,val,grp_scene_0674,train,general_construction_scene
image675.jpg,train,grp_scene_0675,train,general_construction_scene
image676.jpg,train,grp_scene_0676,train,general_construction_scene
image677.jpeg,train,grp_scene_0677,test,general_construction_scene
image678.jpg,train,grp_scene_0678,train,general_construction_scene
image679.jpeg,train,grp_scene_0679,train,general_construction_scene
image680.jpg,val,grp_scene_0680,val,general_construction_scene
image681.jpg,train,grp_scene_0681,train,general_construction_scene
image682.jpeg,train,grp_scene_0682,train,general_construction_scene
image683.jpg,train,grp_scene_0683,train,general_construction_scene
image684.jpg,train,grp_scene_0684,train,general_construction_scene
image685.jpg,train,grp_scene_0685,train,general_construction_scene
image686.jpeg,val,grp_scene_0686,train,general_construction_scene
image687.jpg,train,grp_scene_0687,test,general_construction_scene
image688.jpeg,train,grp_scene_0688,train,general_construction_scene
image689.jpg,train,grp_scene_0689,train,general_construction_scene
image690.jpg,train,grp_scene_0690,val,general_construction_scene
image691.jpeg,train,grp_scene_0691,train,general_construction_scene
image692.jpg,train,grp_scene_0692,train,general_construction_scene
image693.jpg,train,grp_scene_0693,train,general_construction_scene
image694.jpeg,test,grp_scene_0694,train,general_construction_scene
image695.jpg,train,grp_scene_0695,train,general_construction_scene
image696.jpg,test,grp_scene_0696,train,general_construction_scene
image697.jpeg,train,grp_scene_0697,test,general_construction_scene
image698.jpg,val,grp_scene_0698,train,general_construction_scene
image699.jpg,train,grp_scene_0699,train,general_construction_scene
image700.jpeg,test,grp_scene_0700,val,general_construction_scene
image701.jpg,train,grp_scene_0701,train,general_construction_scene
image702.jpg,train,grp_scene_0702,train,general_construction_scene
image703.jpeg,train,grp_scene_0703,train,general_construction_scene
image704.jpg,train,grp_scene_0704,train,general_construction_scene
image705.jpg,val,grp_scene_0705,train,general_construction_scene
image706.jpeg,train,grp_scene_0706,train,general_construction_scene
image707.jpg,train,grp_scene_0707,test,general_construction_scene
image708.jpg,test,grp_scene_0708,train,general_construction_scene
image709.jpg,val,grp_scene_0709,train,general_construction_scene
image710.jpeg,train,grp_scene_0710,val,general_construction_scene
image711.jpg,train,grp_scene_0711,train,general_construction_scene
image712.jpg,train,grp_scene_0712,train,general_construction_scene
image713.jpg,train,grp_scene_0713,train,general_construction_scene
image714.jpeg,test,grp_scene_0714,train,general_construction_scene
image715.jpg,train,grp_scene_0715,train,general_construction_scene
image716.jpg,train,grp_scene_0716,train,general_construction_scene
image717.jpeg,train,grp_scene_0717,test,general_construction_scene
image718.jpg,test,grp_scene_0718,train,general_construction_scene
image719.jpg,val,grp_scene_0719,train,general_construction_scene
image720.jpeg,train,grp_scene_0720,val,general_construction_scene
image721.jpg,train,grp_scene_0721,train,general_construction_scene
image722.jpeg,test,grp_scene_0722,train,general_construction_scene
image723.jpg,train,grp_scene_0723,train,general_construction_scene
image724.jpg,train,grp_scene_0724,train,general_construction_scene
image725.jpg,train,grp_scene_0725,train,general_construction_scene
image726.jpeg,train,grp_scene_0726,train,general_construction_scene
image727.jpg,train,grp_scene_0727,test,general_construction_scene
image728.jpeg,train,grp_scene_0728,train,general_construction_scene
image729.jpg,train,grp_scene_0729,train,general_construction_scene
image730.jpg,train,grp_scene_0730,val,general_construction_scene
image731.jpg,train,grp_scene_0731,train,general_construction_scene
image732.jpg,train,grp_scene_0732,train,general_construction_scene
image733.jpg,train,grp_scene_0733,train,general_construction_scene
image734.jpeg,train,grp_scene_0734,train,general_construction_scene
image735.jpg,train,grp_scene_0735,train,general_construction_scene
image736.jpg,train,grp_scene_0736,train,general_construction_scene
image737.jpg,train,grp_scene_0737,test,general_construction_scene
image738.jpg,train,grp_scene_0738,train,general_construction_scene
image739.jpeg,test,grp_scene_0739,train,general_construction_scene
image740.jpg,train,grp_scene_0740,val,general_construction_scene
image741.jpg,train,grp_scene_0741,train,general_construction_scene
image742.jpeg,val,grp_scene_0742,train,general_construction_scene
image743.jpg,train,grp_scene_0743,train,general_construction_scene
image744.jpg,train,grp_scene_0744,train,general_construction_scene
image745.jpg,train,grp_scene_0745,train,general_construction_scene
image746.jpg,train,grp_scene_0746,train,general_construction_scene
image747.jpg,train,grp_scene_0747,test,general_construction_scene
image748.jpeg,train,grp_scene_0748,train,general_construction_scene
image749.jpg,val,grp_scene_0749,train,general_construction_scene
image750.jpg,train,grp_scene_0750,val,general_construction_scene
image751.jpg,train,grp_scene_0751,train,general_construction_scene
image752.jpg,train,grp_scene_0752,train,general_construction_scene
image753.jpg,train,grp_scene_0753,train,general_construction_scene
image754.jpg,train,grp_scene_0754,train,general_construction_scene
image755.jpg,train,grp_scene_0755,train,general_construction_scene
image756.jpeg,train,grp_scene_0756,train,general_construction_scene
image757.jpg,train,grp_scene_0757,test,general_construction_scene
image758.jpg,test,grp_scene_0758,train,general_construction_scene
image759.jpg,val,grp_scene_0759,train,general_construction_scene
image760.jpg,train,grp_scene_0760,val,general_construction_scene
image761.jpg,train,grp_scene_0761,train,general_construction_scene
image762.jpg,val,grp_scene_0762,train,general_construction_scene
image763.jpg,val,grp_scene_0763,train,general_construction_scene
image764.jpg,train,grp_scene_0764,train,general_construction_scene
image765.jpg,train,grp_scene_0765,train,general_construction_scene
image766.jpeg,train,grp_scene_0766,train,general_construction_scene
image767.jpg,val,grp_scene_0767,test,general_construction_scene
image768.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image769.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image770.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image771.jpg,val,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image772.jpg,test,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image773.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image774.jpeg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image775.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image776.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image777.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image778.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image779.jpg,test,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image780.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image781.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image782.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image783.jpeg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image784.jpg,train,grp_rooftop_sunset_b,val,rooftop_sunset_sequence_b
image785.jpeg,train,grp_scene_0785,train,general_construction_scene
image786.jpg,train,grp_scene_0786,train,general_construction_scene
image787.jpg,test,grp_scene_0787,test,general_construction_scene
image788.jpg,train,grp_scene_0788,train,general_construction_scene
image789.jpg,train,grp_scene_0789,train,general_construction_scene
image790.jpg,train,grp_scene_0790,val,general_construction_scene
image791.jpg,train,grp_scene_0791,train,general_construction_scene
image792.jpg,train,grp_scene_0792,train,general_construction_scene
image793.jpg,train,grp_scene_0793,train,general_construction_scene
image794.jpg,train,grp_scene_0794,train,general_construction_scene
image795.jpeg,train,grp_scene_0795,train,general_construction_scene
image796.jpg,test,grp_scene_0796,train,general_construction_scene
image797.jpg,train,grp_scene_0797,test,general_construction_scene
image798.jpg,val,grp_scene_0798,train,general_construction_scene
image799.jpg,train,grp_scene_0799,train,general_construction_scene
image800.jpg,train,grp_scene_0800,val,general_construction_scene
image801.jpg,train,grp_scene_0801,train,general_construction_scene
image802.jpg,train,grp_scene_0802,train,general_construction_scene
image803.jpg,train,grp_scene_0803,train,general_construction_scene
image804.jpg,val,grp_scene_0804,train,general_construction_scene
image805.jpg,test,grp_deck_workers,test,deck_concrete_formwork_scene
image806.jpg,train,grp_fall_incident,train,fall_incident_ground_scene
image807.jpeg,train,grp_scene_0807,test,general_construction_scene
image808.jpg,val,grp_hardhat_impact_booth,val,safety_impact_booth_scene
image809.jpg,train,grp_scene_0809,train,general_construction_scene
image810.jpg,test,grp_rebar_work,test,rebar_ironwork_scene
image811.jpg,train,grp_scene_0811,train,general_construction_scene
image812.jpg,train,grp_scene_0812,train,general_construction_scene
image813.jpg,train,grp_scene_0813,train,general_construction_scene
image814.jpg,train,grp_scene_0814,train,general_construction_scene
image815.jpg,train,grp_scene_0815,train,general_construction_scene
image816.jpg,train,grp_scene_0816,train,general_construction_scene
image817.jpg,train,grp_scene_0817,test,general_construction_scene
image818.jpeg,train,grp_scene_0818,train,general_construction_scene
image819.jpg,train,grp_scene_0819,train,general_construction_scene
image820.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image821.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image822.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image823.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image824.jpg,val,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image825.jpg,test,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image826.jpg,val,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image827.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image828.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image829.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image830.jpeg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image831.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image832.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image833.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image834.jpg,test,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image835.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image836.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image837.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image838.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image839.jpg,train,grp_lobby_tryon,train,showroom_lobby_tryon_sequence
image840.jpeg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image841.jpg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image842.jpg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image843.jpg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image844.jpg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image845.jpg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image846.jpg,test,grp_vietnam_road,val,vietnam_road_work_sequence
image847.jpeg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image848.jpg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image849.jpg,train,grp_vietnam_road,val,vietnam_road_work_sequence
image850.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image851.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image852.jpeg,val,grp_scene_0852,train,general_construction_scene
image853.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image854.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image855.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image856.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image857.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image858.jpeg,train,grp_scene_0858,train,general_construction_scene
image859.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image860.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image861.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image862.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image863.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image864.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image865.jpeg,train,grp_scene_0865,train,general_construction_scene
image866.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image867.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image868.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image869.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image870.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image871.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image872.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image873.jpeg,train,grp_scene_0873,test,general_construction_scene
image874.jpeg,train,grp_scene_0874,train,general_construction_scene
image875.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image876.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image877.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image878.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image879.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image880.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image881.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image882.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image883.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image884.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image885.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image886.jpeg,train,grp_scene_0886,train,general_construction_scene
image887.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image888.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image889.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image890.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image891.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image892.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image893.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image894.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image895.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image896.jpg,val,grp_rooftop_a,train,rooftop_actor_sequence_a
image897.jpeg,val,grp_scene_0897,test,general_construction_scene
image898.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image899.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image900.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image901.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image902.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image903.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image904.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image905.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image906.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image907.jpeg,train,grp_scene_0907,test,general_construction_scene
image908.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image909.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image910.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image911.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image912.jpg,train,grp_rooftop_a,train,rooftop_actor_sequence_a
image913.jpg,test,grp_rooftop_a,train,rooftop_actor_sequence_a
image914.jpeg,train,grp_scene_0914,train,general_construction_scene
image915.jpg,train,grp_scene_0915,train,general_construction_scene
image916.jpg,train,grp_scene_0916,train,general_construction_scene
image917.jpg,train,grp_scene_0917,test,general_construction_scene
image918.jpg,train,grp_scene_0918,train,general_construction_scene
image919.jpeg,train,grp_scene_0919,train,general_construction_scene
image920.jpg,train,grp_scene_0920,val,general_construction_scene
image921.jpg,test,grp_scene_0921,train,general_construction_scene
image922.jpg,test,grp_scene_0922,train,general_construction_scene
image923.jpg,test,grp_scene_0923,train,general_construction_scene
image924.jpeg,train,grp_scene_0924,train,general_construction_scene
image925.jpg,train,grp_scene_0925,train,general_construction_scene
image926.jpg,train,grp_scene_0926,train,general_construction_scene
