filename,source_split,proposed_split,group_id,issue_types,target_classes,evidence,worker_remediated_boxes,worker_review_status,qa_overlay_path,human_qa_verdict,human_qa_notes
AoF06155.jpg,train,train,grp_aof_00627,degenerate_zero_area_box,smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=2, corrected_boxes=1",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/AoF06155_qa.jpg,PENDING_HUMAN_QA,
AoF06348.jpg,train,train,grp_aof_00007,degenerate_zero_area_box,smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=2, corrected_boxes=1",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/AoF06348_qa.jpg,PENDING_HUMAN_QA,
AoF06439.jpg,train,train,grp_aof_00007,degenerate_zero_area_box,smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=2, corrected_boxes=1",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/AoF06439_qa.jpg,PENDING_HUMAN_QA,
AoF06456.jpg,train,train,grp_aof_00007,degenerate_zero_area_box,smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=3, corrected_boxes=2",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/AoF06456_qa.jpg,PENDING_HUMAN_QA,
PublicDataset00056.jpg,train,train,grp_publicdataset_00493,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_width_fire; raw_boxes=5, corrected_boxes=4",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/PublicDataset00056_qa.jpg,PENDING_HUMAN_QA,
WEB04243.jpg,train,train,grp_web_single_WEB04243,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_fire; raw_boxes=7, corrected_boxes=6",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/WEB04243_qa.jpg,PENDING_HUMAN_QA,
WEB04527.jpg,train,train,grp_web_single_WEB04527,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_fire; raw_boxes=8, corrected_boxes=7",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/WEB04527_qa.jpg,PENDING_HUMAN_QA,
WEB04742.jpg,train,train,grp_web_single_WEB04742,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_fire; raw_boxes=8, corrected_boxes=7",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/WEB04742_qa.jpg,PENDING_HUMAN_QA,
WEB04849.jpg,train,train,grp_web_single_WEB04849,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_fire; raw_boxes=10, corrected_boxes=9",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/WEB04849_qa.jpg,PENDING_HUMAN_QA,
WEB05882.jpg,train,train,grp_web_01264,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_fire; raw_boxes=11, corrected_boxes=10",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/WEB05882_qa.jpg,PENDING_HUMAN_QA,
WEB06900.jpg,train,train,grp_web_00298,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_fire; raw_boxes=11, corrected_boxes=10",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/WEB06900_qa.jpg,PENDING_HUMAN_QA,
WEB07998.jpg,train,train,grp_web_01173,degenerate_zero_area_box,smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=2, corrected_boxes=1",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/WEB07998_qa.jpg,PENDING_HUMAN_QA,
WEB08540.jpg,val,val,grp_web_single_WEB08540,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=3, corrected_boxes=2",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/val/WEB08540_qa.jpg,PENDING_HUMAN_QA,
AoF07743.jpg,test,train,grp_aof_00001,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=3, corrected_boxes=2",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/AoF07743_qa.jpg,PENDING_HUMAN_QA,
AoF07774.jpg,test,train,grp_aof_00001,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_height_smoke; raw_boxes=4, corrected_boxes=3",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/AoF07774_qa.jpg,PENDING_HUMAN_QA,
AoF08348.jpg,test,train,grp_aof_00004,degenerate_zero_area_box,smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=2, corrected_boxes=1",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/train/AoF08348_qa.jpg,PENDING_HUMAN_QA,
WEB10669.jpg,test,test,grp_web_single_WEB10669,degenerate_zero_area_box,fire; smoke,"Raw: degenerate_zero_area_smoke; raw_boxes=7, corrected_boxes=6",Dropped degenerate zero-area box; valid context preserved,WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB10669_qa.jpg,PENDING_HUMAN_QA,
WEB10769.jpg,test,test,grp_web_single_WEB10769,out_of_bounds_box,fire; smoke,"Raw: oob_width_exceeds_1; raw_boxes=2, corrected_boxes=2","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB10769_qa.jpg,PENDING_HUMAN_QA,
WEB10770.jpg,test,test,grp_web_single_WEB10770,out_of_bounds_box,fire; smoke,"Raw: oob_width_exceeds_1; raw_boxes=2, corrected_boxes=2","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB10770_qa.jpg,PENDING_HUMAN_QA,
WEB10775.jpg,test,test,grp_web_single_WEB10775,out_of_bounds_box,fire; smoke,"Raw: oob_width_exceeds_1; raw_boxes=3, corrected_boxes=3","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB10775_qa.jpg,PENDING_HUMAN_QA,
WEB10821.jpg,test,test,grp_web_single_WEB10821,out_of_bounds_box,fire; smoke,"Raw: oob_width_exceeds_1; raw_boxes=5, corrected_boxes=5","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB10821_qa.jpg,PENDING_HUMAN_QA,
WEB11090.jpg,test,test,grp_web_00658,out_of_bounds_box,smoke,"Raw: oob_height_exceeds_1; raw_boxes=1, corrected_boxes=1","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB11090_qa.jpg,PENDING_HUMAN_QA,
WEB11598.jpg,test,test,grp_web_single_WEB11598,out_of_bounds_box,smoke,"Raw: oob_width_exceeds_1; raw_boxes=1, corrected_boxes=1","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB11598_qa.jpg,PENDING_HUMAN_QA,
WEB11600.jpg,test,test,grp_web_single_WEB11600,out_of_bounds_box,smoke,"Raw: oob_width_exceeds_1; raw_boxes=1, corrected_boxes=1","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB11600_qa.jpg,PENDING_HUMAN_QA,
WEB11606.jpg,test,test,grp_web_single_WEB11606,out_of_bounds_box,fire; smoke,"Raw: oob_height_exceeds_1; raw_boxes=2, corrected_boxes=2","Clipped box coordinates strictly to image bounds [0.0, 1.0]",WORKER_VISUAL_QA_VERIFIED,data/processed/dfire_corrected/qa_overlays/test/WEB11606_qa.jpg,PENDING_HUMAN_QA,
