clip_id,frame_idx,timestamp_sec,split,actor_group,class_label,action_phase,action_state_label,annotation_status,person_boxes_count,fall_boxes_count,review_status,notes
FD0010,144,2.415,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0010,162,2.717,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0010,180,3.019,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0010,198,3.321,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,202,3.388,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,206,3.455,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,210,3.522,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,214,3.589,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,218,3.657,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,220,3.690,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,222,3.724,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,226,3.791,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,230,3.858,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,impact,fall_impact,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,235,3.942,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,245,4.109,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,255,4.277,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,260,4.361,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,265,4.445,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,275,4.613,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0010,285,4.780,val,grp_session_20260216_actorC_male_glasses,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,0,0.000,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0014,150,2.499,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0014,198,3.299,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0014,220,3.666,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0014,242,4.032,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0014,264,4.399,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0014,298,4.965,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,302,5.032,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,306,5.099,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,310,5.165,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,314,5.232,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,318,5.299,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,322,5.365,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,325,5.415,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,impact,fall_impact,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,330,5.498,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,338,5.632,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,345,5.748,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0014,354,5.898,test,grp_session_20260223_actor_session2_studio,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,0,0.000,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,22,0.367,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,44,0.733,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,66,1.100,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,88,1.466,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,110,1.833,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,132,2.199,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,150,2.499,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,176,2.933,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,198,3.299,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,220,3.666,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,242,4.032,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,264,4.399,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,pre_fall_or_adl_steady,pre_fall_sitting,COMPLETED,1,0,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 1 canonical box(es). Pending independent human sign-off.
FD0020,280,4.665,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,283,4.715,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,286,4.765,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,289,4.815,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,292,4.865,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,295,4.915,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fall_transition,fall_transition,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,297,4.949,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,impact,fall_impact,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,300,4.999,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,315,5.249,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,330,5.498,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,360,5.998,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
FD0020,390,6.498,val,grp_session_20260223_actorE_black_graphic_top,sitting_to_fall,fallen_rest,fallen_on_floor,COMPLETED,1,1,WORKER_VISUAL_QA_VERIFIED,Worker visual annotation verified: 2 canonical box(es). Pending independent human sign-off.
