clip_id,frame_idx,time_sec,class_label,cvat_label,stage1_classes,dual_box_status,bbox_coordinates,box_count,notes
FD0049,100,2.0,standing_to_fall,standing,0:person,pre-fall (person only),"[132.0,3.2,1162.5,1080.0]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0049,110,2.2,standing_to_fall,standing,0:person,pre-fall (person only),"[132.0,3.2,1162.5,1080.0]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0049,113,2.26,standing_to_fall,standing,0:person,pre-fall (person only),"[132.0,3.2,1162.5,1080.0]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0049,114,2.28,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,120,2.4,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,121,2.42,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,128,2.56,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,130,2.6,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,135,2.7,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,140,2.8,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,143,2.86,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[276.5,37.5,1620.3,1060.5]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,144,2.88,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0049,145,2.9,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,150,3.0,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,154,3.08,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,160,3.2,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,164,3.28,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,170,3.4,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,174,3.48,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,180,3.6,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,184,3.68,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[125.0,488.4,1552.5,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0049,185,3.7,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0049,190,3.8,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0049,196,3.92,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,0,0.0,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,10,0.167,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,20,0.333,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,30,0.5,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,40,0.666,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,50,0.833,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,60,1.0,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,70,1.166,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,80,1.333,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,90,1.5,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,100,1.666,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,110,1.833,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,120,1.999,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[246.6,218.9,1675.4,950.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0024,121,2.016,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,130,2.166,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,138,2.299,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,140,2.333,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,150,2.499,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,155,2.583,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,160,2.666,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,170,2.833,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,172,2.866,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,180,2.999,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,190,3.166,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[177.9,266.1,1746.0,1045.4]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,191,3.183,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,200,3.332,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,206,3.432,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,210,3.499,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,220,3.666,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,221,3.682,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,230,3.832,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,236,3.932,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,240,3.999,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,250,4.166,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,251,4.182,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[200.2,392.2,1827.6,1064.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0024,252,4.199,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,260,4.332,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,270,4.499,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,280,4.665,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,290,4.832,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,298,4.965,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,300,4.999,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,310,5.165,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,320,5.332,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,330,5.499,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,340,5.665,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0024,345,5.749,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,0,0.0,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,2,0.033,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,3,0.05,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,10,0.167,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,20,0.333,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,30,0.5,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,40,0.666,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,47,0.783,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,50,0.833,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,60,1.0,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,70,1.166,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,80,1.333,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,90,1.5,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,91,1.516,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,100,1.666,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,110,1.833,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,120,1.999,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,130,2.166,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,135,2.249,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,140,2.333,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,150,2.499,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,160,2.666,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,170,2.833,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,180,2.999,sleeping_to_fall,Sleeping,0:person,pre-fall (person only),"[298.5,317.3,1790.5,1065.1]",1,Pre-fall state; requires 0:person box only | WARNING: loose/oversized bounding box
FD0027,181,3.016,sleeping_to_fall,Falling;Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3];[216.9,228.2,1697.7,1044.7]",2,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,182,3.033,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,190,3.166,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,194,3.232,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,200,3.332,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,207,3.449,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,210,3.499,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,220,3.666,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,230,3.832,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,234,3.899,sleeping_to_fall,Falling,"0:person,3:fall",active transition (dual-box required),"[216.9,224.5,1699.6,1050.3]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,235,3.916,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,236,3.932,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[222.4,311.7,1723.7,1033.6]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,238,3.966,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[222.4,311.7,1723.7,1033.6]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,240,3.999,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[222.4,311.7,1723.7,1033.6]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,241,4.016,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[222.4,311.7,1723.7,1033.6]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,243,4.049,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[222.4,311.7,1723.7,1033.6]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,246,4.099,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[222.4,311.7,1723.7,1033.6]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,247,4.116,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,250,4.166,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,260,4.332,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,270,4.499,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,280,4.665,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,290,4.832,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,300,4.999,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,310,5.165,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,320,5.332,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,330,5.499,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,340,5.665,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,350,5.832,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,351,5.848,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,360,5.998,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,363,6.048,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,370,6.165,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,375,6.248,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,380,6.332,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,387,6.448,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,390,6.498,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,400,6.665,sleeping_to_fall,Fallen,"0:person,3:fall",resting post-fall (dual-box required),"[242.9,304.3,1744.1,1024.3]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0027,401,6.682,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,410,6.832,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,418,6.965,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,420,6.998,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,430,7.165,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0027,436,7.265,sleeping_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0051,0,0.0,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,10,0.2,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,20,0.4,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,30,0.6,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,40,0.8,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,50,1.0,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,60,1.2,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,70,1.4,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,80,1.6,standing_to_fall,standing,0:person,pre-fall (person only),"[190.9,3.6,775.5,1076.5]",1,Pre-fall state; requires 0:person box only
FD0051,81,1.62,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0051,82,1.64,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,90,1.8,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,100,2.0,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,110,2.2,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,118,2.36,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,120,2.4,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,130,2.6,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,136,2.72,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,140,2.8,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
