pilot_id,clip_id,frame_idx,time_sec,split,actor_group,state_category,cvat_state_label,image_rel_path,label_rel_path,box_count,class_ids,dhash_hex,is_keyframe,is_state_boundary
FD0024_frame_0120,FD0024,120,1.999,train,grp_session_20260223_actorD_pink_shirt,pre_fall,Sleeping,images/train/FD0024_frame_0120.jpg,labels/train/FD0024_frame_0120.txt,1,0,0x9c8498187078638e,True,True
FD0024_frame_0121,FD0024,121,2.016,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0121.jpg,labels/train/FD0024_frame_0121.txt,2,"0,3",0x9c8498187078638e,True,True
FD0024_frame_0156,FD0024,156,2.599,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0156.jpg,labels/train/FD0024_frame_0156.txt,2,"0,3",0x9c849c185868638e,False,False
FD0024_frame_0165,FD0024,165,2.749,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0165.jpg,labels/train/FD0024_frame_0165.txt,2,"0,3",0x9c8ccc1c1858638e,False,False
FD0024_frame_0171,FD0024,171,2.849,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0171.jpg,labels/train/FD0024_frame_0171.txt,2,"0,3",0x9c8cc4549c18618e,False,False
FD0024_frame_0174,FD0024,174,2.899,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0174.jpg,labels/train/FD0024_frame_0174.txt,2,"0,3",0x8c8cc44c9c1853ee,False,False
FD0024_frame_0177,FD0024,177,2.949,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0177.jpg,labels/train/FD0024_frame_0177.txt,2,"0,3",0x8c8cc464389853b6,False,False
FD0024_frame_0180,FD0024,180,2.999,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0180.jpg,labels/train/FD0024_frame_0180.txt,2,"0,3",0x9c8cc464189891b6,False,False
FD0024_frame_0183,FD0024,183,3.049,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0183.jpg,labels/train/FD0024_frame_0183.txt,2,"0,3",0x8c8cc4661c1898b6,False,False
FD0024_frame_0186,FD0024,186,3.099,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0186.jpg,labels/train/FD0024_frame_0186.txt,2,"0,3",0x8c8cc466181899ac,False,False
FD0024_frame_0189,FD0024,189,3.149,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0189.jpg,labels/train/FD0024_frame_0189.txt,2,"0,3",0x8c8cc464181cd88c,False,False
FD0024_frame_0190,FD0024,190,3.166,train,grp_session_20260223_actorD_pink_shirt,falling,Falling,images/train/FD0024_frame_0190.jpg,labels/train/FD0024_frame_0190.txt,2,"0,3",0x8c8cc464181cdc8c,False,True
FD0024_frame_0191,FD0024,191,3.183,train,grp_session_20260223_actorD_pink_shirt,fallen,Fallen,images/train/FD0024_frame_0191.jpg,labels/train/FD0024_frame_0191.txt,2,"0,3",0x8c8cc464181cdc8e,True,True
FD0024_frame_0200,FD0024,200,3.332,train,grp_session_20260223_actorD_pink_shirt,fallen,Fallen,images/train/FD0024_frame_0200.jpg,labels/train/FD0024_frame_0200.txt,2,"0,3",0x8c8cc4661818d89c,False,False
FD0024_frame_0230,FD0024,230,3.832,train,grp_session_20260223_actorD_pink_shirt,fallen,Fallen,images/train/FD0024_frame_0230.jpg,labels/train/FD0024_frame_0230.txt,2,"0,3",0x149cc4443818d89c,False,False
FD0024_frame_0251,FD0024,251,4.182,train,grp_session_20260223_actorD_pink_shirt,fallen,Fallen,images/train/FD0024_frame_0251.jpg,labels/train/FD0024_frame_0251.txt,2,"0,3",0x1c8ccc443818d89c,False,True
FD0027_frame_0003,FD0027,3,0.05,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0003.jpg,labels/val/FD0027_frame_0003.txt,1,0,0x9e9ece6460e83b0e,True,True
FD0027_frame_0010,FD0027,10,0.167,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0010.jpg,labels/val/FD0027_frame_0010.txt,1,0,0x8e9ece6460f82b0f,False,False
FD0027_frame_0030,FD0027,30,0.5,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0030.jpg,labels/val/FD0027_frame_0030.txt,1,0,0x9c8ece4460787e0f,False,False
FD0027_frame_0050,FD0027,50,0.833,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0050.jpg,labels/val/FD0027_frame_0050.txt,1,0,0x9c8e8e4460787b0d,False,False
FD0027_frame_0060,FD0027,60,1.0,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0060.jpg,labels/val/FD0027_frame_0060.txt,1,0,0x8c86c64460787bad,False,False
FD0027_frame_0070,FD0027,70,1.166,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0070.jpg,labels/val/FD0027_frame_0070.txt,1,0,0xd9585cd4178573d,False,False
FD0027_frame_0080,FD0027,80,1.333,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0080.jpg,labels/val/FD0027_frame_0080.txt,1,0,0x1c9c9c4d4878533d,False,False
FD0027_frame_0090,FD0027,90,1.5,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0090.jpg,labels/val/FD0027_frame_0090.txt,1,0,0x1c9c9c446878633d,False,False
FD0027_frame_0130,FD0027,130,2.166,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0130.jpg,labels/val/FD0027_frame_0130.txt,1,0,0x9c9c945468784bbc,False,False
FD0027_frame_0150,FD0027,150,2.499,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0150.jpg,labels/val/FD0027_frame_0150.txt,1,0,0x9c8cd450e8784bbc,False,False
FD0027_frame_0180,FD0027,180,2.999,val,grp_session_20260223_actorE_black_graphic_top,pre_fall,Sleeping,images/val/FD0027_frame_0180.jpg,labels/val/FD0027_frame_0180.txt,1,0,0x9c9cd450e8784fbc,True,True
FD0027_frame_0181,FD0027,181,3.016,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0181.jpg,labels/val/FD0027_frame_0181.txt,2,"0,3",0x9c9cd450e8784fbc,True,True
FD0027_frame_0195,FD0027,195,3.249,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0195.jpg,labels/val/FD0027_frame_0195.txt,2,"0,3",0x9c9cd070e0684fbc,False,False
FD0027_frame_0213,FD0027,213,3.549,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0213.jpg,labels/val/FD0027_frame_0213.txt,2,"0,3",0x9c9cd87270484bbc,False,False
FD0027_frame_0222,FD0027,222,3.699,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0222.jpg,labels/val/FD0027_frame_0222.txt,2,"0,3",0x9c9cda32b04843bc,False,False
FD0027_frame_0225,FD0027,225,3.749,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0225.jpg,labels/val/FD0027_frame_0225.txt,2,"0,3",0x9c9cd032b06063bc,False,False
FD0027_frame_0228,FD0027,228,3.799,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0228.jpg,labels/val/FD0027_frame_0228.txt,2,"0,3",0x9e9cd432b460639c,False,False
FD0027_frame_0231,FD0027,231,3.849,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0231.jpg,labels/val/FD0027_frame_0231.txt,2,"0,3",0x9e9ccc32f474639c,False,False
FD0027_frame_0234,FD0027,234,3.899,val,grp_session_20260223_actorE_black_graphic_top,falling,Falling,images/val/FD0027_frame_0234.jpg,labels/val/FD0027_frame_0234.txt,2,"0,3",0x9e9ccc32e47073ac,False,True
FD0027_frame_0236,FD0027,236,3.932,val,grp_session_20260223_actorE_black_graphic_top,fallen,Fallen,images/val/FD0027_frame_0236.jpg,labels/val/FD0027_frame_0236.txt,2,"0,3",0x9e9ccc12a47073bc,True,True
FD0027_frame_0240,FD0027,240,3.999,val,grp_session_20260223_actorE_black_graphic_top,fallen,Fallen,images/val/FD0027_frame_0240.jpg,labels/val/FD0027_frame_0240.txt,2,"0,3",0x9e9c8c1abc70739c,False,False
FD0027_frame_0246,FD0027,246,4.099,val,grp_session_20260223_actorE_black_graphic_top,fallen,Fallen,images/val/FD0027_frame_0246.jpg,labels/val/FD0027_frame_0246.txt,2,"0,3",0x9e9c9c26b470719a,False,True
FD0027_frame_0351,FD0027,351,5.848,val,grp_session_20260223_actorE_black_graphic_top,fallen,Fallen,images/val/FD0027_frame_0351.jpg,labels/val/FD0027_frame_0351.txt,2,"0,3",0x9c9c440ecc617999,True,True
FD0027_frame_0360,FD0027,360,5.998,val,grp_session_20260223_actorE_black_graphic_top,fallen,Fallen,images/val/FD0027_frame_0360.jpg,labels/val/FD0027_frame_0360.txt,2,"0,3",0x9c8c4c3ecc617999,False,False
FD0027_frame_0380,FD0027,380,6.332,val,grp_session_20260223_actorE_black_graphic_top,fallen,Fallen,images/val/FD0027_frame_0380.jpg,labels/val/FD0027_frame_0380.txt,2,"0,3",0x9e8e442ecc617999,False,False
FD0027_frame_0400,FD0027,400,6.665,val,grp_session_20260223_actorE_black_graphic_top,fallen,Fallen,images/val/FD0027_frame_0400.jpg,labels/val/FD0027_frame_0400.txt,2,"0,3",0x8e8e443ecc617999,True,True
FD0051_frame_0000,FD0051,0,0.0,test,grp_session_20260223_actorF_green_polo,pre_fall,standing,images/test/FD0051_frame_0000.jpg,labels/test/FD0051_frame_0000.txt,1,0,0x144c8c8c8c8c88e8,True,True
FD0051_frame_0060,FD0051,60,1.2,test,grp_session_20260223_actorF_green_polo,pre_fall,standing,images/test/FD0051_frame_0060.jpg,labels/test/FD0051_frame_0060.txt,1,0,0x14cc8ccccc8c88fc,False,False
FD0051_frame_0070,FD0051,70,1.4,test,grp_session_20260223_actorF_green_polo,pre_fall,standing,images/test/FD0051_frame_0070.jpg,labels/test/FD0051_frame_0070.txt,1,0,0x14cc8c84848c889c,False,False
FD0051_frame_0080,FD0051,80,1.6,test,grp_session_20260223_actorF_green_polo,pre_fall,standing,images/test/FD0051_frame_0080.jpg,labels/test/FD0051_frame_0080.txt,1,0,0x1c9c8c84d40cc89c,False,True
FD0051_frame_0082,FD0051,82,1.64,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0082.jpg,labels/test/FD0051_frame_0082.txt,2,"0,3",0x1c9c8c94d404c83c,True,True
FD0051_frame_0084,FD0051,84,1.68,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0084.jpg,labels/test/FD0051_frame_0084.txt,2,"0,3",0x1cdc9cd4d40cc83c,False,False
FD0051_frame_0087,FD0051,87,1.74,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0087.jpg,labels/test/FD0051_frame_0087.txt,2,"0,3",0x1cdcdcdcd40cc05c,False,False
FD0051_frame_0093,FD0051,93,1.86,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0093.jpg,labels/test/FD0051_frame_0093.txt,2,"0,3",0x3cdcdccccc0cc05c,False,False
FD0051_frame_0096,FD0051,96,1.92,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0096.jpg,labels/test/FD0051_frame_0096.txt,2,"0,3",0x2c4ccccccc4cc0dc,False,False
FD0051_frame_0102,FD0051,102,2.04,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0102.jpg,labels/test/FD0051_frame_0102.txt,2,"0,3",0x2c6c4ccccc4c90dc,False,False
FD0051_frame_0105,FD0051,105,2.1,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0105.jpg,labels/test/FD0051_frame_0105.txt,2,"0,3",0x2c2c4cec4c4cd0dc,False,False
FD0051_frame_0108,FD0051,108,2.16,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0108.jpg,labels/test/FD0051_frame_0108.txt,2,"0,3",0x24246cac6c4cd0dc,False,False
FD0051_frame_0111,FD0051,111,2.22,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0111.jpg,labels/test/FD0051_frame_0111.txt,2,"0,3",0x243424ac646450cc,False,False
FD0051_frame_0114,FD0051,114,2.28,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0114.jpg,labels/test/FD0051_frame_0114.txt,2,"0,3",0x3c34b4a4246068ec,False,False
FD0051_frame_0117,FD0051,117,2.34,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0117.jpg,labels/test/FD0051_frame_0117.txt,2,"0,3",0x2c1494943430d8e4,False,False
FD0051_frame_0120,FD0051,120,2.4,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0120.jpg,labels/test/FD0051_frame_0120.txt,2,"0,3",0x3c1c98983050d0e3,False,False
FD0051_frame_0123,FD0051,123,2.46,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0123.jpg,labels/test/FD0051_frame_0123.txt,2,"0,3",0x3c1c8c0c1848f4e5,False,False
FD0051_frame_0126,FD0051,126,2.52,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0126.jpg,labels/test/FD0051_frame_0126.txt,2,"0,3",0x3c1c9c5c4ccc706d,False,False
FD0051_frame_0129,FD0051,129,2.58,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0129.jpg,labels/test/FD0051_frame_0129.txt,2,"0,3",0x3c1c8c5c446474ad,False,False
FD0051_frame_0132,FD0051,132,2.64,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0132.jpg,labels/test/FD0051_frame_0132.txt,2,"0,3",0x3c9c8c5c10f474bd,False,False
FD0051_frame_0135,FD0051,135,2.7,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0135.jpg,labels/test/FD0051_frame_0135.txt,2,"0,3",0x3c1c9c6c48f434bd,False,False
FD0051_frame_0138,FD0051,138,2.76,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0138.jpg,labels/test/FD0051_frame_0138.txt,2,"0,3",0x3c9c9c25407434bd,False,False
FD0051_frame_0141,FD0051,141,2.82,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0141.jpg,labels/test/FD0051_frame_0141.txt,2,"0,3",0x3c9c8c34407434bf,False,False
FD0051_frame_0150,FD0051,150,3.0,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0150.jpg,labels/test/FD0051_frame_0150.txt,2,"0,3",0x3c9c9c6c4074349f,False,False
FD0051_frame_0155,FD0051,155,3.1,test,grp_session_20260223_actorF_green_polo,falling,falling,images/test/FD0051_frame_0155.jpg,labels/test/FD0051_frame_0155.txt,2,"0,3",0x3cbc9c5c5074349f,False,True
FD0051_frame_0157,FD0051,157,3.14,test,grp_session_20260223_actorF_green_polo,fallen,fallen,images/test/FD0051_frame_0157.jpg,labels/test/FD0051_frame_0157.txt,2,"0,3",0x3cbc9c5c1074349f,True,True
FD0051_frame_0170,FD0051,170,3.4,test,grp_session_20260223_actorF_green_polo,fallen,fallen,images/test/FD0051_frame_0170.jpg,labels/test/FD0051_frame_0170.txt,2,"0,3",0x3cbc9c5c50e474bd,False,False
FD0051_frame_0175,FD0051,175,3.5,test,grp_session_20260223_actorF_green_polo,fallen,fallen,images/test/FD0051_frame_0175.jpg,labels/test/FD0051_frame_0175.txt,2,"0,3",0x3cbc9c5c50e074bc,False,True
FD0052_frame_0000,FD0052,0,0.0,train,grp_session_20260223_actorD_pink_shirt,pre_fall,standing,images/train/FD0052_frame_0000.jpg,labels/train/FD0052_frame_0000.txt,1,0,0x1c7c7b5292b2833e,True,True
FD0052_frame_0030,FD0052,30,0.5,train,grp_session_20260223_actorD_pink_shirt,pre_fall,standing,images/train/FD0052_frame_0030.jpg,labels/train/FD0052_frame_0030.txt,1,0,0x1c6c6b7292928b7e,False,False
FD0052_frame_0036,FD0052,36,0.6,train,grp_session_20260223_actorD_pink_shirt,pre_fall,standing,images/train/FD0052_frame_0036.jpg,labels/train/FD0052_frame_0036.txt,1,0,0x1c6d2b7292928f7e,False,True
FD0052_frame_0038,FD0052,38,0.633,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0038.jpg,labels/train/FD0052_frame_0038.txt,2,"0,3",0x1c6d2b7292928f7e,True,True
FD0052_frame_0042,FD0052,42,0.7,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0042.jpg,labels/train/FD0052_frame_0042.txt,2,"0,3",0x5c2d2b3292929f7e,False,False
FD0052_frame_0054,FD0052,54,0.9,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0054.jpg,labels/train/FD0052_frame_0054.txt,2,"0,3",0x4c6c3b3292929f7e,False,False
FD0052_frame_0060,FD0052,60,1.0,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0060.jpg,labels/train/FD0052_frame_0060.txt,2,"0,3",0xc4c3b3232d28f7e,False,False
FD0052_frame_0066,FD0052,66,1.1,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0066.jpg,labels/train/FD0052_frame_0066.txt,2,"0,3",0x3c4d3bb232b2cf7e,False,False
FD0052_frame_0069,FD0052,69,1.15,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0069.jpg,labels/train/FD0052_frame_0069.txt,2,"0,3",0x3c6d6bb232b2cf5e,False,False
FD0052_frame_0078,FD0052,78,1.3,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0078.jpg,labels/train/FD0052_frame_0078.txt,2,"0,3",0x3c7d3bb23292cf4e,False,False
FD0052_frame_0089,FD0052,89,1.483,train,grp_session_20260223_actorD_pink_shirt,falling,falling,images/train/FD0052_frame_0089.jpg,labels/train/FD0052_frame_0089.txt,2,"0,3",0x3c7d3bb272d3cf4e,False,True
FD0052_frame_0091,FD0052,91,1.516,train,grp_session_20260223_actorD_pink_shirt,fallen,fallen,images/train/FD0052_frame_0091.jpg,labels/train/FD0052_frame_0091.txt,2,"0,3",0x3c7d3b9232d3cb6e,True,True
FD0052_frame_0100,FD0052,100,1.666,train,grp_session_20260223_actorD_pink_shirt,fallen,fallen,images/train/FD0052_frame_0100.jpg,labels/train/FD0052_frame_0100.txt,2,"0,3",0x3c7d3bb272434b7a,False,False
FD0052_frame_0106,FD0052,106,1.766,train,grp_session_20260223_actorD_pink_shirt,fallen,fallen,images/train/FD0052_frame_0106.jpg,labels/train/FD0052_frame_0106.txt,2,"0,3",0x3c7d3bb272436b7a,False,True
FD0054_frame_0000,FD0054,0,0.0,test,grp_session_20260223_actorG_pattern_blouse,pre_fall,standing,images/test/FD0054_frame_0000.jpg,labels/test/FD0054_frame_0000.txt,1,0,0x646c6c4dec89c1f,True,True
FD0054_frame_0030,FD0054,30,0.6,test,grp_session_20260223_actorG_pattern_blouse,pre_fall,standing,images/test/FD0054_frame_0030.jpg,labels/test/FD0054_frame_0030.txt,1,0,0x646cec4c6ca9c1f,False,False
FD0054_frame_0134,FD0054,134,2.68,test,grp_session_20260223_actorG_pattern_blouse,pre_fall,standing,images/test/FD0054_frame_0134.jpg,labels/test/FD0054_frame_0134.txt,1,0,0x646c6c4c6ca9c1f,False,True
FD0054_frame_0136,FD0054,136,2.72,test,grp_session_20260223_actorG_pattern_blouse,falling,falling,images/test/FD0054_frame_0136.jpg,labels/test/FD0054_frame_0136.txt,2,"0,3",0x646c6c4c68a9c0f,True,True
FD0054_frame_0144,FD0054,144,2.88,test,grp_session_20260223_actorG_pattern_blouse,falling,falling,images/test/FD0054_frame_0144.jpg,labels/test/FD0054_frame_0144.txt,2,"0,3",0x2646c6e4ce9a8c0f,False,False
FD0054_frame_0150,FD0054,150,3.0,test,grp_session_20260223_actorG_pattern_blouse,falling,falling,images/test/FD0054_frame_0150.jpg,labels/test/FD0054_frame_0150.txt,2,"0,3",0x2646c6e4e6ea2c0f,False,False
FD0054_frame_0153,FD0054,153,3.06,test,grp_session_20260223_actorG_pattern_blouse,falling,falling,images/test/FD0054_frame_0153.jpg,labels/test/FD0054_frame_0153.txt,2,"0,3",0x2646c6ecc6e22c27,False,False
FD0054_frame_0156,FD0054,156,3.12,test,grp_session_20260223_actorG_pattern_blouse,falling,falling,images/test/FD0054_frame_0156.jpg,labels/test/FD0054_frame_0156.txt,2,"0,3",0x2646c6ecc6e22c23,True,False
FD0054_frame_0162,FD0054,162,3.24,test,grp_session_20260223_actorG_pattern_blouse,falling,falling,images/test/FD0054_frame_0162.jpg,labels/test/FD0054_frame_0162.txt,2,"0,3",0x646c6ecd6903423,False,False
FD0054_frame_0164,FD0054,164,3.28,test,grp_session_20260223_actorG_pattern_blouse,falling,falling,images/test/FD0054_frame_0164.jpg,labels/test/FD0054_frame_0164.txt,2,"0,3",0x1656c6e4dc943433,False,True
FD0054_frame_0166,FD0054,166,3.32,test,grp_session_20260223_actorG_pattern_blouse,fallen,fallen,images/test/FD0054_frame_0166.jpg,labels/test/FD0054_frame_0166.txt,2,"0,3",0x1656c6ccd4983033,True,True
FD0054_frame_0170,FD0054,170,3.4,test,grp_session_20260223_actorG_pattern_blouse,fallen,fallen,images/test/FD0054_frame_0170.jpg,labels/test/FD0054_frame_0170.txt,2,"0,3",0x5fd6c4cc94b83273,False,False
FD0054_frame_0180,FD0054,180,3.6,test,grp_session_20260223_actorG_pattern_blouse,fallen,fallen,images/test/FD0054_frame_0180.jpg,labels/test/FD0054_frame_0180.txt,2,"0,3",0xe9ecddd94383273,False,False
FD0054_frame_0190,FD0054,190,3.8,test,grp_session_20260223_actorG_pattern_blouse,fallen,fallen,images/test/FD0054_frame_0190.jpg,labels/test/FD0054_frame_0190.txt,2,"0,3",0xe9ccddd9538337b,False,False
FD0054_frame_0200,FD0054,200,4.0,test,grp_session_20260223_actorG_pattern_blouse,fallen,fallen,images/test/FD0054_frame_0200.jpg,labels/test/FD0054_frame_0200.txt,2,"0,3",0xe8ccddd943c327b,False,False
FD0054_frame_0220,FD0054,220,4.4,test,grp_session_20260223_actorG_pattern_blouse,fallen,fallen,images/test/FD0054_frame_0220.jpg,labels/test/FD0054_frame_0220.txt,2,"0,3",0x1edccd9d9438337b,False,False
FD0054_frame_0238,FD0054,238,4.76,test,grp_session_20260223_actorG_pattern_blouse,fallen,fallen,images/test/FD0054_frame_0238.jpg,labels/test/FD0054_frame_0238.txt,2,"0,3",0x5edccd9c943c337b,False,True
